pathway	pval	padj	ES	NES	nMoreExtreme	size
BIOCARTA_MPR_PATHWAY	0.051792828685259	0.414061974860523	0.34168375484165	1.58488050819141	25	14
BIOCARTA_HCMV_PATHWAY	0.305220883534137	0.76649016790347	-0.225788137700641	-1.13235472500314	151	17
BIOCARTA_IGF1_PATHWAY	0.788679245283019	0.908921471172962	0.135083379877124	0.758616109461221	417	21
BIOCARTA_IL2_PATHWAY	0.713701431492842	0.903855607837629	-0.154628093968467	-0.817021952914022	348	19
BIOCARTA_IL3_PATHWAY	0.197183098591549	0.633839706652698	0.275563842902971	1.24358639010077	97	13
BIOCARTA_IL4_PATHWAY	0.471816283924843	0.804647926073376	-0.246444515306122	-0.964852901461923	225	10
BIOCARTA_IL6_PATHWAY	0.867088607594937	0.952957221613938	-0.116320401590111	-0.664725309483501	410	22
BIOCARTA_IL10_PATHWAY	0.344329896907216	0.76649016790347	-0.289712590230725	-1.08287817945379	166	9
BIOCARTA_IL12_PATHWAY	0.109278350515464	0.499857994887816	-0.38623621628803	-1.44366101038279	52	9
BIOCARTA_IL2RB_PATHWAY	0.547368421052632	0.83049001814882	-0.134696050250186	-0.903135739898989	259	30
BIOCARTA_IL22BP_PATHWAY	0.575257731958763	0.839002267573696	-0.23595057791949	-0.881928300233844	278	9
BIOCARTA_IL7_PATHWAY	0.0910891089108911	0.499857994887816	-0.331362362221145	-1.4695228124329	45	13
BIOCARTA_GSK3_PATHWAY	0.0291666666666667	0.401041666666667	-0.307691080261688	-1.67109675394195	13	20
BIOCARTA_DEATH_PATHWAY	0.0251572327044025	0.396396396396396	-0.254500653864684	-1.685280519963	11	29
BIOCARTA_RACCYCD_PATHWAY	0.911320754716981	0.973255174940465	0.104589352701732	0.638796290876418	482	25
BIOCARTA_GLEEVEC_PATHWAY	0.579654510556622	0.839002267573696	0.155728575740858	0.914720737935774	301	23
BIOCARTA_INSULIN_PATHWAY	0.661016949152542	0.903855607837629	-0.150570113946799	-0.841839363492577	311	21
BIOCARTA_INTEGRIN_PATHWAY	0.16888045540797	0.585546092184369	0.188342382625359	1.26149374392119	88	30
BIOCARTA_INTRINSIC_PATHWAY	0.0414312617702448	0.414061974860523	0.456798979754503	1.64373479763941	21	8
BIOCARTA_KERATINOCYTE_PATHWAY	0.785263157894737	0.908921471172962	-0.0934950066983315	-0.741638664290644	372	42
BIOCARTA_PYK2_PATHWAY	0.311320754716981	0.76649016790347	0.182064011493335	1.11198522832141	164	25
BIOCARTA_EGFR_SMRTE_PATHWAY	0.283757338551859	0.76649016790347	0.273669486058867	1.14891852292379	144	11
BIOCARTA_MAPK_PATHWAY	0.969230769230769	0.995753715498938	0.0570708572921251	0.575963213768705	503	73
BIOCARTA_MCALPAIN_PATHWAY	0.00992063492063492	0.310734463276836	0.388808023608231	1.91597777147035	4	16
BIOCARTA_ETS_PATHWAY	0.619047619047619	0.867455262359721	0.178497368001276	0.879603733952286	311	16
BIOCARTA_MONOCYTE_PATHWAY	0.103305785123967	0.499857994887816	-0.426419519748602	-1.40351798995589	49	7
BIOCARTA_MTOR_PATHWAY	0.265848670756646	0.76649016790347	-0.22080490416308	-1.16668613951293	129	19
BIOCARTA_IGF1R_PATHWAY	0.10188679245283	0.499857994887816	0.246476919978875	1.38419220985174	53	21
BIOCARTA_PITX2_PATHWAY	0.0613861386138614	0.45016501650165	-0.349174706961167	-1.54851683807578	30	13
BIOCARTA_NGF_PATHWAY	0.587044534412955	0.839002267573696	-0.174377791959158	-0.90559314252785	289	18
BIOCARTA_VIP_PATHWAY	0.641949152542373	0.888231531819635	-0.152967594122944	-0.855243704716525	302	21
BIOCARTA_NFAT_PATHWAY	0.413919413919414	0.770609613708497	0.142853786882165	1.02301453573995	225	34
BIOCARTA_NTHI_PATHWAY	0.0190677966101695	0.396396396396396	-0.315019776361833	-1.76127945359542	8	21
BIOCARTA_NFKB_PATHWAY	0.447916666666667	0.779872635442482	-0.184561991383437	-1.0023720688933	214	20
BIOCARTA_NOS1_PATHWAY	0.700587084148728	0.903855607837629	-0.16766355637079	-0.798911626127927	357	15
